Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,ID
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 13 Jun,24h 55m,1 stop,No info,13044,5478
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,20:45 13 Jun,25h 50m,1 stop,In-flight meal not included,8529,819
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35 13 Jun,27h 40m,1 stop,In-flight meal not included,8529,1585
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,23:35 13 Jun,28h 40m,1 stop,In-flight meal not included,8529,6105
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 13 Jun,8h 40m,1 stop,In-flight meal not included,6959,8296
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 13 Jun,8h 40m,1 stop,No info,12576,4038
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 13 Jun,12h 15m,1 stop,In-flight meal not included,8529,8868
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 13 Jun,12h 15m,1 stop,No info,13044,4386
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 13 Jun,13h 20m,1 stop,In-flight meal not included,8529,9916
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 13 Jun,13h 20m,1 stop,No info,13044,5694
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 13 Jun,16h,1 stop,In-flight meal not included,8529,480
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 13 Jun,16h,1 stop,No info,13044,2335
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20 13 Jun,20h 20m,1 stop,In-flight meal not included,8529,2901
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 13 Jun,7h 30m,1 stop,In-flight meal not included,7594,9583
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 13 Jun,7h 30m,1 stop,No info,12739,5789
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 13 Jun,11h 5m,1 stop,In-flight meal not included,8529,10085
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 13 Jun,12h 10m,1 stop,In-flight meal not included,8529,6090
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 13 Jun,12h 10m,1 stop,No info,13044,8751
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 13 Jun,12h 55m,1 stop,In-flight meal not included,8529,6885
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 13 Jun,12h 55m,1 stop,No info,13044,1106
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 13 Jun,24h 10m,1 stop,No info,12692,9841
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 13 Jun,25h 20m,1 stop,No info,12692,4721
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 13 Jun,28h 50m,1 stop,No info,12692,4205
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,No info,12692,2298
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,10539,564
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,No info,12692,6851
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,10539,8776
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,12692,2779
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,In-flight meal not included,10539,4585
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,12692,863
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,23:35,14h,1 stop,No info,12692,6464
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:45 13 Jun,16h 45m,1 stop,No info,12692,3073
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 13 Jun,21h 25m,1 stop,No info,12692,8946
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 13 Jun,25h,1 stop,No info,12692,4813
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,No info,12692,9449
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 13 Jun,13h 20m,1 stop,In-flight meal not included,10539,10339
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 13 Jun,13h 20m,1 stop,No info,12692,8835
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 13 Jun,14h 30m,1 stop,No info,12692,1393
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 13 Jun,21h 35m,1 stop,No info,12692,7181
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,In-flight meal not included,5608,9666
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,No info,8355,3241
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678,9548
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995,8459
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,No info,8040,4656
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995,3199
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210,2216
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678,5099
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,05:50,12:20,6h 30m,1 stop,In-flight meal not included,5853,8792
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,05:50,12:20,6h 30m,1 stop,No info,9623,4780
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,10:25,4h 40m,1 stop,In-flight meal not included,9134,8472
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,10:45,5h,1 stop,In-flight meal not included,9134,589
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,11:25,5h 40m,1 stop,In-flight meal not included,9134,9150
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,12:25,6h 40m,1 stop,In-flight meal not included,9134,8985
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,13:15,7h 30m,1 stop,In-flight meal not included,9134,1454
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,15:15,9h 30m,1 stop,In-flight meal not included,9134,9457
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,16:10,10h 25m,1 stop,In-flight meal not included,9134,8243
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,18:25,12h 40m,1 stop,In-flight meal not included,9134,6725
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,07:40 16 Mar,24h 40m,1 stop,In-flight meal not included,7832,1643
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,12:15,5h 15m,1 stop,No info,17524,5944
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,12:25,5h 25m,1 stop,In-flight meal not included,9134,5735
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,13:15,6h 15m,1 stop,In-flight meal not included,9134,1919
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,15:15,8h 15m,1 stop,In-flight meal not included,9134,9560
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,16:10,9h 10m,1 stop,In-flight meal not included,9134,2309
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,07:40 16 Mar,23h 40m,1 stop,In-flight meal not included,9134,603
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,08:15 16 Mar,24h 15m,1 stop,In-flight meal not included,10405,9282
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,13:15,5h 15m,1 stop,In-flight meal not included,9134,3299
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,15:15,7h 15m,1 stop,In-flight meal not included,9134,306
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,16:10,8h 10m,1 stop,In-flight meal not included,9134,4906
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,18:25,10h 25m,1 stop,In-flight meal not included,9134,7293
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,08:15 16 Mar,23h 20m,1 stop,In-flight meal not included,10405,6598
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,16:10,7h 15m,1 stop,In-flight meal not included,9134,8584
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,18:25,9h 30m,1 stop,In-flight meal not included,9134,7901
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,08:15 16 Mar,20h 35m,1 stop,In-flight meal not included,9134,6641
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,18:25,6h 45m,1 stop,In-flight meal not included,9134,7887
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,08:15 16 Mar,18h 10m,1 stop,In-flight meal not included,9134,9888
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,00:45 13 Mar,7h 50m,1 stop,No info,21934,9930
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,00:45 13 Mar,5h 50m,1 stop,No info,21934,9556
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,05:05 13 Mar,7h 40m,1 stop,No info,27210,2108
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,07:40 16 Mar,8h 50m,1 stop,In-flight meal not included,9134,3657
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,05:05 13 Mar,6h 10m,1 stop,No info,27210,628
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → MAA → DEL,09:45,14:25,4h 40m,1 stop,In-flight meal not included,6136,2989
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → MAA → DEL,09:45,14:25,4h 40m,1 stop,No info,8578,3596
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → MAA → DEL,09:45,15:55,6h 10m,1 stop,In-flight meal not included,7280,8477
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:25,1h 30m,non-stop,In-flight meal not included,2071,9125
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,07:10,08:35,1h 25m,non-stop,No info,8040,8422
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4160,10021
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040,4182
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1h 30m,non-stop,In-flight meal not included,2470,8623
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1h 30m,non-stop,No info,5678,3018
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2759,8997
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678,5708
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229,3005
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229,5689
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4544,4589
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229,7003
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544,7872
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4544,7731
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229,9585
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4544,7997
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229,10059
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229,6366
Jet Airways,15/04/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,6542,3865
Jet Airways,15/04/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,6542,2742
Jet Airways,15/04/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,6542,6866
Jet Airways,15/04/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,5443,10114
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4030,1849
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229,6706
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,5198,2180
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,4030,9451
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,7229,8765
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030,3772
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229,5183
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,3502,1420
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,7229,8417
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4030,5842
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229,6696
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4030,7207
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229,2376
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4030,6999
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229,3012
Jet Airways,15/05/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,In-flight meal not included,12373,8222
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 16 May,22h 10m,1 stop,No info,13941,8939
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,9663,2908
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,No info,14388,10636
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,In-flight meal not included,10844,8545
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,14781,5775
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844,7873
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,14781,9919
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,20:45,14h 15m,1 stop,No info,14781,3447
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,23:35,17h 5m,1 stop,In-flight meal not included,8586,3044
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844,1133
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,No info,14781,10075
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844,3197
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,No info,14781,2858
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844,2580
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,14781,100
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,23:35,15h 10m,1 stop,No info,13941,2967
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,16:20 16 May,26h 15m,1 stop,In-flight meal not included,10844,4926
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,10844,8253
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,No info,14781,1950
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,No info,14781,10507
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,8586,5058
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,13941,3511
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 16 May,12h 10m,1 stop,In-flight meal not included,10844,2559
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 16 May,12h 10m,1 stop,No info,14781,6332
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,10:05 16 May,17h 35m,1 stop,No info,14781,6577
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,12:00 16 May,19h 30m,1 stop,In-flight meal not included,10844,6079
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,12:00 16 May,19h 30m,1 stop,No info,14781,5196
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 16 May,23h 50m,1 stop,In-flight meal not included,10844,5079
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,18:15 16 May,25h 45m,1 stop,In-flight meal not included,10844,8785
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844,2519
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14781,2770
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,8586,7064
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,13941,6807
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 16 May,9h 45m,1 stop,In-flight meal not included,9663,448
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 16 May,13h 20m,1 stop,In-flight meal not included,9663,3704
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 16 May,13h 20m,1 stop,No info,14388,9355
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,09:20 16 May,14h 25m,1 stop,In-flight meal not included,9663,2262
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 16 May,15h 10m,1 stop,In-flight meal not included,9663,1678
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 16 May,15h 10m,1 stop,No info,14388,4871
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 16 May,17h 5m,1 stop,In-flight meal not included,10844,5324
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 16 May,21h 25m,1 stop,In-flight meal not included,10844,8408
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 16 May,21h 25m,1 stop,No info,14781,8935
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 16 May,23h 20m,1 stop,In-flight meal not included,10844,7652
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 16 May,24h 55m,1 stop,In-flight meal not included,10844,6431
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,20:45 16 May,25h 50m,1 stop,In-flight meal not included,10844,3259
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35 16 May,27h 40m,1 stop,In-flight meal not included,10844,10451
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 16 May,8h 40m,1 stop,In-flight meal not included,8586,590
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 16 May,8h 40m,1 stop,No info,13941,3961
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 16 May,12h 15m,1 stop,In-flight meal not included,8586,3371
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 16 May,12h 15m,1 stop,No info,13941,9274
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 16 May,13h 20m,1 stop,In-flight meal not included,9663,4481
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,10:05 16 May,14h 5m,1 stop,In-flight meal not included,8586,6824
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 16 May,7h 30m,1 stop,In-flight meal not included,9663,1709
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 16 May,7h 30m,1 stop,No info,14388,8565
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 16 May,11h 5m,1 stop,No info,14388,6282
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 16 May,12h 10m,1 stop,In-flight meal not included,9663,10037
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 16 May,12h 55m,1 stop,In-flight meal not included,11841,6389
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 16 May,12h 55m,1 stop,No info,15149,888
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,16:20 16 May,19h 10m,1 stop,In-flight meal not included,10844,6249
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,19:50 16 May,22h 40m,1 stop,In-flight meal not included,10844,740
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,20:45 16 May,23h 35m,1 stop,In-flight meal not included,10844,3356
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 16 May,25h 20m,1 stop,No info,14151,3375
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 16 May,28h 50m,1 stop,In-flight meal not included,9314,2087
